BAS_DT,ISIN_CD,ITMS_NM,CLPR,VS,FLUC_RT,MKP,HIPR,LOPR,TR_QUANT,TR_PRC
20251216,KR70093D0007,KoAct 팔란티어밸류체인액티브,12225,-170,,12155,12660,12155,,881658628
20251216,KR70094K0007,TIGER 28-04 회사채(A+이상)액티브,99125,155,,99090,99185,99045,,1435786130
20251216,KR70094L0006,RISE 차이나테크TOP10위클리타겟커버드콜,10250,-210,,10510,10510,10225,,164174812
20251216,KR70094M0005,RISE 코리아밸류업위클리고정커버드콜,11895,-220,,12120,12120,11890,,529043777
20251216,KR70094X0002,1Q 샤오미밸류체인액티브,9745,-260,,10005,10005,9710,,1015300141
20251216,KR70097L0003,KIWOOM 한국고배당&미국AI테크,10990,-95,,11085,11085,10930,,1970561537
20251216,KR70098F0000,KODEX K원자력SMR,11270,-330,,11490,11565,11085,,13608160251
20251216,KR70098N0000,PLUS 자사주매입고배당주,10870,-205,,11140,11140,10855,,5841003158
20251216,KR70098Z0006,FOCUS 200,48270,-1160,,48905,48905,48225,,4058370
20251216,KR70099L0001,ACE 우량회사채(AA-이상)액티브,98935,125,,98935,98955,98890,,34718835
20251216,KR70100K0009,KODEX K방산TOP10레버리지,7390,-500,,7750,7850,7275,,6020168391
20251216,KR70101N0005,RISE AI전력인프라,12860,-190,,13000,13180,12790,,2528410416
20251216,KR70102A0009,TIGER 미국AI소프트웨어TOP4Plus,10470,-300,,10585,10585,10435,,1811038716
20251216,KR70102X0002,ACE 유럽방산TOP10,9295,45,,9370,9370,9230,,546017146
20251216,KR70103T0007,1Q K소버린AI,9715,-275,,9980,9995,9680,,1903709740
20251216,KR70104G0001,PLUS K방산레버리지,7415,-445,,7825,7825,7310,,863930938
20251216,KR70104H0000,KoAct 미국나스닥채권혼합50액티브,10350,-70,,10350,10370,10315,,463041857
20251216,KR70104N0002,TIGER 200타겟위클리커버드콜,11555,-285,,11820,11830,11555,,4565440099
20251216,KR70104P0000,TIGER 코리아배당다우존스위클리커버드콜,10370,-85,,10480,10480,10340,,402877548
20251216,KR70105D0003,SOL 한국AI소프트웨어,10140,-250,,10415,10445,10125,,2399917122
20251216,KR70105E0002,SOL 코리아고배당,10805,-50,,10855,10885,10785,,7154303863
20251216,KR70107F0009,KIWOOM 미국고배당&AI테크,10595,-50,,10570,10600,10540,,1946240956
20251216,KR70111J0009,HANARO 증권고배당TOP3플러스,9805,50,,9770,9920,9715,,594080523
20251216,KR70111P0001,1Q 미국나스닥100미국채혼합50액티브,10530,-60,,10520,10535,10490,,3034746505
20251216,KR70112X0000,마이티 200TR,21055,-480,,21565,21565,21055,,62676912
20251216,KR70113D0003,TIMEFOLIO 글로벌탑픽액티브,9845,-210,,10050,10050,9825,,779976967
20251216,KR70113G0000,KoAct 미국바이오헬스케어액티브,10650,-50,,10800,10800,10610,,4800559637
20251216,KR70113P0009,HK 머니마켓액티브,100505,5,,100505,100510,100505,,1306600
20251216,KR70114X0008,RISE 글로벌게임테크TOP3Plus,9295,-130,,9575,9575,9295,,35297317
20251216,KR70115C0002,RISE 미국고배당다우존스TOP10,10915,20,,10865,10925,10865,,234361001
20251216,KR70115D0001,KODEX K조선TOP10,9035,-330,,9300,9330,8980,,6085525348
20251216,KR70115E0000,KODEX 코리아소버린AI,10365,-215,,10575,10585,10355,,3242628647
20251216,KR70117L0009,KODEX 26-12 금융채(AA-이상)액티브,9960,5,,9960,9960,9955,,40247880
20251216,KR70117V0007,TIGER 코리아AI전력기기TOP3플러스,12755,-180,,12945,13220,12700,,29353740334
20251216,KR70118S0001,SOL 미국넥스트테크TOP10액티브,8275,-580,,8440,8445,8240,,4306679027
20251216,KR70118Z0002,ACE 미국AI테크핵심산업액티브,8175,-375,,8335,8335,8075,,14747271673
20251216,KR70119H0003,KODEX 28-12 회사채(AA-이상)액티브,9915,30,,9905,9915,9905,,4182835
20251216,KR70120J0008,BNK 카카오그룹포커스,9765,-135,,9915,9915,9725,,268745369
20251216,KR70122W0009,RISE 26-11 회사채(AA-이상)액티브,49980,25,,49975,49985,49975,,388143720
20251216,KR70123G0008,TIGER 미국AI전력SMR,7570,-395,,7670,7730,7540,,14151499186
20251216,KR70123S0004,HANARO 26-12 은행채(AA+이상)액티브,10010,5,,10020,10020,10000,,10407215
20251216,KR70127M0006,ACE 미국대형가치주액티브,10500,-10,,10580,10580,10440,,346244905
20251216,KR70127P0003,ACE 미국대형성장주액티브,9960,-135,,10175,10175,9930,,170063596
20251216,KR70127R0001,RISE 미국AI클라우드인프라,9950,-830,,10195,10195,9950,,3406376945
20251216,KR70127T0009,KIWOOM 미국S&P500&배당다우존스비중전환,10270,-50,,10290,10290,10245,,1101746452
20251216,KR70127V0005,KIWOOM 미국S&P500 TOP10&배당다우비중전환,10170,-85,,10215,10215,10110,,546613945
20251216,KR70128D0006,PLUS 차이나항셍테크위클리타겟커버드콜,9280,-215,,9480,9500,9215,,144488377
20251216,KR70131A0004,SOL 차이나소비트렌드,9620,-285,,9895,9895,9570,,924935452
20251216,KR70131V0009,1Q 미국우주항공테크,11625,-975,,11830,11830,11535,,12593066025
20251216,KR70131W0008,1Q 단기특수은행채액티브,100175,10,,100175,100175,100175,,1402450
20251216,KR70132D0000,KoAct 글로벌K컬처밸류체인액티브,9840,-45,,9885,9920,9760,,4068806449
20251216,KR70132H0006,KODEX 미국원자력SMR,10045,-595,,10190,10190,10015,,7174907836
20251216,KR70132K0001,PLUS 테슬라위클리커버드콜채권혼합,10085,40,,10120,10135,10055,,4394509744
20251216,KR70135Y0002,ITF 중기종합채권(AA-이상)액티브,100060,-30,,100090,100090,100060,,201040730
20251216,KR70137V0003,KIWOOM 미국S&P500모멘텀,9775,-90,,9860,9860,9745,,3462924963
20251216,KR70137W0002,KIWOOM 미국S&P500&GOLD,9925,-75,,10000,10000,9915,,2779270348
20251216,KR70138D0004,RISE 동학개미,9760,-195,,9935,9935,9727,,2902660076
20251216,KR70138Y0009,PLUS 금채권혼합,10020,10,,10010,10030,9985,,5611154106
20251216,KR70139F0001,TIGER 12월자동연장금융채(AA-이상)액티브,100080,30,,100090,100090,100080,,1901660
20251216,KR70139P0009,ACE 고배당주,10950,-15,,11015,11025,10915,,11046483507
20251216,KR70141S0002,SOL 조선기자재,9835,-190,,10015,10055,9790,,4608269387
20251216,KR70141T0001,SOL 중기종합채권(AA-이상)액티브,50095,15,,50085,50095,50065,,101792665
20251216,KR70142D0008,TIGER 미국AI데이터센터TOP4Plus,8240,-755,,8305,8600,8225,,9117796171
20251216,KR7069500007,KODEX 200,56400,-1255,,57575,57770,56360,,692978507301
20251216,KR7069660009,KIWOOM 200,56340,-1285,,57545,57735,56330,,8031212389
20251216,KR7091160002,KODEX 반도체,54205,-1890,,55610,55855,54185,,123341968195
20251216,KR7091170001,KODEX 은행,12420,-165,,12580,12670,12420,,6063019372
20251216,KR7091180000,KODEX 자동차,24345,-490,,24980,25195,24305,,11271353238
20251216,KR7091220004,TIGER 은행,13005,-100,,13110,13185,12940,,295410795
20251216,KR7091230003,TIGER 반도체,56880,-1980,,58475,58625,56870,,18939275860
20251216,KR7099140006,KODEX 차이나H,23850,-355,,24205,24205,23625,,178082811
20251216,KR7100910009,KIWOOM KRX100,8775,-270,,9020,9020,8775,,21750260
20251216,KR7101280006,KODEX 일본TOPIX100,27340,-445,,27785,27915,27300,,413957272
20251216,KR7102110004,TIGER 200,56440,-1245,,57685,57820,56395,,259597019501
20251216,KR7102780004,KODEX 삼성그룹,13530,-225,,13755,13810,13495,,3782550701
20251216,KR7102960002,KODEX 기계장비,13895,-550,,14305,14350,13870,,386637890
20251216,KR7102970001,KODEX 증권,14890,30,,14805,15100,14775,,20730959997
20251216,KR7104520002,KIWOOM 블루칩,11650,-215,,11855,11855,11640,,1672645
20251216,KR7104530001,KIWOOM 고배당,15685,-165,,15895,15895,15665,,486175051
20251216,KR7105010003,TIGER 라틴35,5845,65,,5775,5855,5775,,53298882
20251216,KR7105190003,ACE 200,56675,-1280,,57895,58075,56665,,15446813234
20251216,KR7105780001,RISE 5대그룹주,9225,-270,,9480,9480,9215,,71938697
20251216,KR7108450008,ACE 삼성그룹섹터가중,22335,-365,,22700,22790,22310,,431878040
20251216,KR7108590001,TREX 200,56445,-1260,,57675,57675,56445,,32403230
20251216,KR7114100001,RISE 국고채3년,107930,20,,107865,107990,107805,,13055685
20251216,KR7114260003,KODEX 국고채3년,61635,5,,61635,61695,61580,,6843430177
20251216,KR7114460009,ACE 국고채3년,101850,10,,101815,101900,101740,,41236070
20251216,KR7114470008,KIWOOM 국고채3년,109040,190,,108990,109120,108940,,1950958070
20251216,KR7114800006,KODEX 인버스,2630,55,,2580,2635,2570,,146158830153
20251216,KR7114820004,TIGER 국채3년,104925,10,,104895,104985,104825,,226772160
20251216,KR7117460006,KODEX 에너지화학,13165,-435,,13505,13550,13160,,687278853
20251216,KR7117680009,KODEX 철강,12400,-950,,13615,13655,12400,,7113907609
20251216,KR7117690008,TIGER 차이나항셍30,22875,-325,,23695,23695,22770,,46124351
20251216,KR7117700005,KODEX 건설,4020,-110,,4125,4125,4020,,1396325658
20251216,KR7122090004,PLUS 코스피50,39835,-1065,,40850,40850,39815,,321009989
20251216,KR7122260003,KIWOOM 통안채1년,105495,80,,105480,105500,105480,,578101992
20251216,KR7122630007,KODEX 레버리지,41080,-1925,,42825,43175,41030,,969623336172
20251216,KR7123310005,TIGER 인버스,2940,65,,2885,2945,2870,,2810668553
20251216,KR7123320004,TIGER 레버리지,41005,-1835,,42635,42985,40915,,7333487837
20251216,KR7130680002,TIGER 원유선물Enhanced(H),3755,-95,,3770,3785,3745,,1512561631
20251216,KR7130730005,KIWOOM 단기자금,104135,-25,,104165,104180,101000,,2474560461
20251216,KR7131890006,ACE 삼성그룹동일가중,27185,-350,,27425,27470,27185,,10025520
20251216,KR7132030008,KODEX 골드선물(H),24980,-345,,25080,25135,24865,,5155573091
20251216,KR7133690008,TIGER 미국나스닥100,162910,-1895,,163255,163325,162175,,99837935075
20251216,KR7136340007,RISE 중기우량회사채,106000,80,,105990,106065,105950,,334416564
20251216,KR7137610002,TIGER 농산물선물Enhanced(H),5130,-30,,5160,5160,5120,,23085092
20251216,KR7138230008,KIWOOM 미국달러선물,17085,40,,17010,17095,17010,,112151022
20251216,KR7138520002,TIGER 삼성그룹펀더멘털,18080,-380,,18465,18465,18070,,573749880
20251216,KR7138530001,TIGER LG그룹+펀더멘털,8945,-90,,9090,9090,8900,,279332818
20251216,KR7138540000,TIGER 현대차그룹+펀더멘털,41930,-1070,,43195,43305,41660,,3384835968
20251216,KR7138910005,KODEX 구리선물(H),8500,-85,,8595,8600,8450,,1083210220
20251216,KR7138920004,KODEX 콩선물(H),11235,-25,,11220,11245,11210,,11007342
20251216,KR7139220008,TIGER 200 건설,4670,-135,,4770,4780,4640,,2095616862
20251216,KR7139230007,TIGER 200 중공업,13640,-355,,13890,13985,13540,,4488036976
20251216,KR7139240006,TIGER 200 철강소재,12310,-920,,13325,13325,12300,,1195853435
20251216,KR7139250005,TIGER 200 에너지화학,13970,-445,,14300,14355,13955,,308153945
20251216,KR7139260004,TIGER 200 IT,50900,-1530,,52075,52300,50820,,9314460119
20251216,KR7139270003,TIGER 200 금융,12555,-40,,12595,12680,12505,,469430409
20251216,KR7139280002,TIGER 경기방어,12705,105,,12625,12770,12585,,599645754
20251216,KR7139290001,TIGER 200 경기소비재,20945,-555,,21500,21500,20945,,120410265
20251216,KR7139320006,TIGER 금은선물(H),18635,-265,,18775,18900,18615,,779857734
20251216,KR7139660005,KIWOOM 미국달러선물인버스,7905,-35,,7935,7940,7905,,6034547
20251216,KR7140570003,RISE 수출주,18200,-605,,18820,18820,18200,,36324700
20251216,KR7140580002,RISE 우량업종대표주,17820,-335,,17985,18030,17820,,1740045
20251216,KR7140700006,KODEX 보험,12340,-90,,12440,12480,12330,,538751913
20251216,KR7140710005,KODEX 운송,5905,-45,,5960,6015,5885,,198088581
20251216,KR7140950007,파워 코스피100,43185,-1000,,44185,44185,43155,,129549895
20251216,KR7143850006,TIGER 미국S&P500선물(H),70965,-670,,71350,71350,70950,,180216645
20251216,KR7143860005,TIGER 헬스케어,47975,-480,,48620,48825,47955,,7785198029
20251216,KR7144600004,KODEX 은선물(H),10695,-105,,10905,10920,10575,,24244007715
20251216,KR7145670006,ACE 인버스,3280,65,,3225,3285,3210,,236463589
20251216,KR7145850004,TREX 펀더멘탈 200,61020,-1195,,61645,61645,60920,,610910
20251216,KR7147970008,TIGER 모멘텀,50070,-980,,51015,51020,50070,,403491692
20251216,KR7148020001,RISE 200,56835,-1285,,58115,58230,56810,,59836185334
20251216,KR7148070006,KIWOOM 국고채10년,113515,370,,113155,113750,113045,,5936059956
20251216,KR7150460004,TIGER 중국소비테마,7440,10,,7395,7510,7360,,224821582
20251216,KR7152100004,PLUS 200,57375,-1290,,58570,58770,57350,,22187766230
20251216,KR7152380002,KODEX 국채선물10년,68905,290,,68620,68960,68590,,699050970
20251216,KR7152500005,ACE 레버리지,16865,-765,,17600,17700,16835,,504097370
20251216,KR7152870002,파워 200,57010,-1290,,58095,58095,56960,,46578290
20251216,KR7153130000,KODEX 단기채권,113345,30,,113315,113355,113310,,2159184865
20251216,KR7153270004,KIWOOM 코스피100,42520,-995,,43430,43525,42495,,270755080
20251216,KR7156080004,KODEX MSCI Korea,26035,-680,,26685,26690,26030,,155215835
20251216,KR7157450008,TIGER 단기통안채,110675,45,,110635,110675,110635,,1660473633
20251216,KR7157490004,TIGER 소프트웨어,9105,-225,,9300,9320,9085,,3286224417
20251216,KR7157500000,TIGER 증권,10155,30,,10135,10315,10070,,5575947433
20251216,KR7159800002,마이티 코스피100,43925,-1010,,44300,44300,43925,,794680
20251216,KR7160580007,TIGER 구리실물,14770,-80,,14735,14770,14725,,2141466419
20251216,KR7161510003,PLUS 고배당주,21355,-190,,21545,21580,21330,,18340529346
20251216,KR7166400002,TIGER 200커버드콜OTM,16315,-320,,16635,16635,16265,,27095175
20251216,KR7167860006,KIWOOM 국고채10년레버리지,107140,905,,106745,107430,106555,,16136275
20251216,KR7168580009,ACE 중국본토CSI300,34750,-340,,35035,35050,34590,,151421345
20251216,KR7169950003,KODEX 차이나A50,26060,-215,,26270,26270,25730,,124329175
20251216,KR7174350009,TIGER 로우볼,18095,5,,18180,18180,18005,,6677890
20251216,KR7174360008,RISE 중국본토대형주CSI100,23365,-190,,23620,23620,23170,,264162695
20251216,KR7176950004,KODEX 국채선물10년인버스,56575,-210,,56695,56700,56465,,10283588500
20251216,KR7181480005,ACE 미국부동산리츠(합성 H),79725,-370,,79855,80085,79380,,19491790
20251216,KR7182480004,TIGER 미국MSCI리츠(합성 H),12480,75,,12430,12505,12430,,191751210
20251216,KR7182490003,TIGER 단기선진하이일드(합성 H),13725,45,,13705,13725,13690,,3177400
20251216,KR7183700004,RISE 채권혼합,72040,-700,,72650,72650,72040,,84952862
20251216,KR7183710003,RISE 주식혼합,56550,-1150,,56960,57095,56445,,1189195
20251216,KR7185680006,KODEX 미국S&P바이오(합성),38455,-430,,38595,38595,38370,,206939879
20251216,KR7189400005,PLUS 글로벌MSCI(합성 H),23120,-70,,23190,23190,23120,,1089490
20251216,KR7190620005,ACE 단기통안채,102850,20,,102835,102860,102835,,1853441188
20251216,KR7192090009,TIGER 차이나CSI300,12615,-155,,12770,12770,12555,,587400926
20251216,KR7192720001,파워 고배당저변동성,47700,-235,,47940,48170,47700,,88236905
20251216,KR7195920004,TIGER 일본TOPIX(합성 H),29035,-250,,29285,29285,28305,,17910385
20251216,KR7195930003,TIGER 유로스탁스50(합성 H),20850,30,,20855,21010,20810,,93401352
20251216,KR7195970009,PLUS 선진국MSCI(합성 H),14730,-75,,14810,14850,14660,,115630272
20251216,KR7195980008,PLUS 신흥국MSCI(합성 H),11990,-195,,12285,12285,11945,,249356103
20251216,KR7196030001,ACE 일본TOPIX레버리지(H),62920,-2290,,65340,65340,62920,,56349005
20251216,KR7196230007,RISE 단기통안채,115065,15,,115040,115065,115040,,229073859
20251216,KR7200030005,KODEX 미국S&P500산업재(합성),39720,-35,,39740,39745,39555,,94668485
20251216,KR7200250009,KIWOOM 인도Nifty50(합성),26125,-150,,26260,26260,26115,,972827335
20251216,KR7203780002,TIGER 미국나스닥바이오,30650,-355,,30750,30980,30550,,1654038607
20251216,KR7204450001,KODEX 차이나H레버리지(H),2660,-135,,2830,2830,2640,,719113455
20251216,KR7204480008,TIGER 차이나CSI300레버리지(합성),26360,-525,,27005,27005,26095,,353236729
20251216,KR7205720006,ACE 일본TOPIX인버스(합성 H),1846,11,,1835,1848,1835,,102578635
20251216,KR7210780003,TIGER 코스피고배당,20580,-220,,20780,20780,20510,,1081797891
20251216,KR7211560008,TIGER 배당성장,27230,-225,,27485,27485,27175,,388581167
20251216,KR7211900006,KODEX 코리아배당성장,21780,-180,,22010,22010,21775,,398422642
20251216,KR7213610009,KODEX 삼성그룹밸류,12740,-160,,12920,12920,12675,,366460833
20251216,KR7213630007,PLUS 미국다우존스고배당주(합성 H),18610,-150,,18760,18760,18560,,67470440
20251216,KR7214980005,KODEX 단기채권PLUS,114735,55,,114720,114735,114705,,9775967173
20251216,KR7215620006,HK S&P코리아로우볼,16480,-205,,16675,16675,16480,,132035
20251216,KR7217770007,TIGER 원유선물인버스(H),2850,45,,2830,2850,2830,,182140806
20251216,KR7217780006,TIGER 차이나CSI300인버스(합성),5875,40,,5860,5915,5795,,6897700
20251216,KR7218420008,KODEX 미국S&P500에너지(합성),15300,-160,,15335,15335,15240,,336729675
20251216,KR7219390002,RISE 미국S&P원유생산기업(합성 H),5765,-150,,5820,5820,5750,,144946743
20251216,KR7219480001,KODEX 미국S&P500선물(H),29930,-270,,30090,30090,29895,,259229708
20251216,KR7219900008,ACE 중국본토CSI300레버리지(합성),4500,-105,,4560,4560,4415,,44823777
20251216,KR7220130009,SOL 차이나강소기업CSI500(합성 H),5870,-20,,5845,5880,5845,,3407720
20251216,KR7223190000,KODEX 200가치저변동,17250,-305,,17645,17645,17250,,5554148724
20251216,KR7225030006,TIGER 미국S&P500선물인버스(H),2575,25,,2555,2585,2555,,97283633
20251216,KR7225040005,TIGER 미국S&P500레버리지(합성 H),55500,-1125,,56115,56140,55490,,550860684
20251216,KR7225050004,TIGER 유로스탁스레버리지(합성 H),14020,65,,13955,14020,13790,,2074465
20251216,KR7225060003,TIGER 이머징마켓MSCI레버리지(합성 H),11170,-260,,11410,11410,11170,,1724465
20251216,KR7225130004,ACE 골드선물 레버리지(합성 H),54550,-1520,,55090,55290,54135,,711852371
20251216,KR7225800002,KIWOOM 미국달러선물레버리지,17070,125,,16890,17070,16890,,25777395
20251216,KR7226380004,ACE Fn성장소비주도주,6560,-30,,6530,6565,6510,,684830
20251216,KR7226490001,KODEX 코스피,41115,-945,,42005,42120,41050,,14109451401
